order_id,order_reference,order_date,delivery_date,customer_id,customer_name,company,salesperson,region,country,city,product_id,product_name,product_category,product_brand,quantity,unit_price,gross_sales,discount,net_sales,tax,cost,revenue,profit,profit_margin_pct,shipping_cost,payment_method,order_status,warehouse,currency,exchange_rate,sales_channel,campaign_source,created_at
ORD-10893,REF-2023-284265,2023-09-21 01:00:00,2023-10-04,CUST-102,Customer_9,Company_17 LLC,Rep_17,Europe,UK,UK_City,PRD-2580,Dell Furniture Model 60,Furniture,Dell,6,1226.16,7356.96,0.0,7356.96,588.56,3487.54,7945.52,3869.42,48.7,0.0,Stripe,Delivered,WH-East,USD,1.0,Online,None,2023-09-21 00:06:00
ORD-10894,REF-2023-502355,2023-11-20 19:00:00,2023-12-02,CUST-915,Customer_48,Company_74 LLC,Rep_2,Latin America,Mexico,Mexico_City,PRD-4757,Apple Electronics Model 93,Electronics,Apple,71,134.58,9555.18,477.76,9077.42,726.19,4545.78,9803.61,4531.64,46.22,0.0,PayPal,Shipped,WH-Central,USD,1.0,Direct Sales,Organic,2023-11-20 18:18:00
ORD-10895,REF-2023-304459,2023-02-13 18:00:00,2023-02-23,CUST-422,Customer_159,Company_105 LLC,Rep_19,North America,Canada,Canada_City,PRD-2295,Herman Miller Office Supplies Model 87,Office Supplies,Herman Miller,97,1151.99,111743.03,16761.45,94981.58,7598.53,73371.12,102580.11,21610.46,21.07,0.0,Credit Card,Delivered,WH-West,USD,1.0,Online,Referral,2023-02-13 17:06:00
ORD-10896,REF-2023-822502,2023-07-26 05:00:00,2023-07-28,CUST-147,Customer_224,Company_111 LLC,Rep_13,Asia Pacific,Australia,Australia_City,PRD-2728,Herman Miller Office Supplies Model 35,Office Supplies,Herman Miller,57,1252.8,71409.6,3570.48,67839.12000000001,5427.13,29122.12,73266.25000000001,38717.0,52.84,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Direct Sales,Email,2023-07-26 04:04:00
ORD-10897,REF-2023-720213,2023-02-14 22:00:00,2023-02-17,CUST-375,Customer_396,Company_159 LLC,Rep_16,Europe,Germany,Germany_City,PRD-1171,Microsoft Electronics Model 67,Electronics,Microsoft,70,492.66,34486.2,3448.62,31037.579999999998,2483.01,22265.93,33520.59,8771.65,26.17,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Retail,Referral,2023-02-14 21:33:00
ORD-10898,REF-2023-666163,2023-10-08 06:00:00,2023-10-14,CUST-543,Customer_286,Company_143 LLC,Rep_17,Europe,Germany,Germany_City,PRD-4677,Sony Software Model 82,Software,Sony,50,914.33,45716.5,0.0,45716.5,3657.32,27941.09,49373.82,17775.41,36.0,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Online,Email,2023-10-08 05:58:00
ORD-10899,REF-2023-723589,2023-07-09 18:00:00,2023-07-17,CUST-342,Customer_65,Company_6 LLC,Rep_3,Europe,Germany,Germany_City,PRD-1543,Dell Software Model 56,Software,Dell,73,687.16,50162.68,5016.27,45146.41,3611.71,20534.07,48758.12,24612.34,50.48,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Retail,Referral,2023-07-09 17:59:00
ORD-10900,REF-2023-223499,2023-06-04 02:00:00,2023-06-14,CUST-571,Customer_250,Company_117 LLC,Rep_10,North America,Canada,Canada_City,PRD-3892,Dell Furniture Model 12,Furniture,Dell,60,548.2,32892.0,4933.8,27958.2,2236.66,17292.7,30194.86,10665.5,35.32,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Retail,Google Ads,2023-06-04 01:53:00
ORD-10901,REF-2023-732457,2023-10-05 21:00:00,2023-10-19,CUST-588,Customer_172,Company_132 LLC,Rep_19,Europe,Germany,Germany_City,PRD-1304,Herman Miller Electronics Model 58,Electronics,Herman Miller,18,659.26,11866.68,0.0,11866.68,949.33,5519.04,12816.01,6347.64,49.53,0.0,Credit Card,Shipped,WH-Central,USD,1.0,Direct Sales,Email,2023-10-05 20:01:00
ORD-10902,REF-2023-917367,2023-03-09 03:00:00,2023-03-19,CUST-617,Customer_65,Company_1 LLC,Rep_19,Asia Pacific,China,China_City,PRD-1579,IKEA Office Supplies Model 17,Office Supplies,IKEA,63,1251.82,78864.66,0.0,78864.66,6309.17,41607.75,85173.83,37256.91,43.74,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Online,Google Ads,2023-03-09 02:55:00
ORD-10903,REF-2023-592833,2023-11-20 12:00:00,2023-11-25,CUST-281,Customer_258,Company_42 LLC,Rep_18,Asia Pacific,Australia,Australia_City,PRD-3502,Apple Office Supplies Model 42,Office Supplies,Apple,59,265.8,15682.2,0.0,15682.2,1254.58,8019.54,16936.78,7662.66,45.24,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Partner,None,2023-11-20 11:18:00
ORD-10904,REF-2023-668585,2023-09-22 05:00:00,2023-09-26,CUST-913,Customer_396,Company_96 LLC,Rep_1,Asia Pacific,China,China_City,PRD-2972,Samsung Software Model 9,Software,Samsung,12,213.01,2556.12,255.61,2300.5099999999998,184.04,1096.56,2484.5499999999997,1203.95,48.46,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Online,Google Ads,2023-09-22 04:52:00
ORD-10905,REF-2023-145738,2023-10-22 11:00:00,2023-10-24,CUST-861,Customer_186,Company_59 LLC,Rep_15,Europe,Germany,Germany_City,PRD-1218,Dell Electronics Model 73,Electronics,Dell,41,287.04,11768.64,0.0,11768.64,941.49,8226.43,12710.13,3542.21,27.87,0.0,PayPal,Delivered,WH-East,USD,1.0,Partner,Google Ads,2023-10-22 10:08:00
ORD-10906,REF-2023-628671,2023-08-09 18:00:00,2023-08-16,CUST-687,Customer_403,Company_80 LLC,Rep_18,North America,USA,USA_City,PRD-3913,Logitech Software Model 42,Software,Logitech,90,1246.67,112200.3,22440.06,89760.24,7180.82,48767.8,96941.06,40992.44,42.29,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Partner,,2023-08-09 17:22:00
ORD-10907,REF-2023-868294,2023-10-12 18:00:00,2023-10-17,CUST-190,Customer_492,Company_160 LLC,Rep_17,Latin America,Mexico,Mexico_City,PRD-4791,Logitech Furniture Model 19,Furniture,Logitech,36,1435.26,51669.36,0.0,51669.36,4133.55,29212.19,55802.91,22457.17,40.24,0.0,Stripe,Delivered,WH-Central,USD,1.0,Online,Organic,2023-10-12 17:02:00
ORD-10908,REF-2023-817857,2023-02-06 01:00:00,2023-02-12,CUST-287,Customer_36,Company_120 LLC,Rep_10,Asia Pacific,Japan,Japan_City,PRD-1873,IKEA Furniture Model 94,Furniture,IKEA,100,846.61,84661.0,12699.15,71961.85,5756.95,47521.29,77718.8,24440.56,31.45,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Retail,Email,2023-02-06 00:04:00
ORD-10909,REF-2023-674571,2023-03-19 13:00:00,2023-03-29,CUST-324,Customer_368,Company_65 LLC,Rep_10,North America,Canada,Canada_City,PRD-4813,Herman Miller Office Supplies Model 70,Office Supplies,Herman Miller,5,1120.54,5602.7,560.27,5042.43,403.39,2675.3,5445.820000000001,2367.13,43.47,0.0,PayPal,Delivered,WH-West,USD,1.0,Direct Sales,Organic,2023-03-19 12:35:00
ORD-10910,REF-2023-838918,2023-11-19 09:00:00,2023-11-27,CUST-151,Customer_202,Company_93 LLC,Rep_15,Europe,France,France_City,PRD-3539,IKEA Electronics Model 43,Electronics,IKEA,43,89.08,3830.44,383.04,3447.4,275.79,2952.52,3723.19,494.88,13.29,0.0,Bank Transfer,Delivered,WH-Europe,USD,1.0,Retail,Organic,2023-11-19 08:23:00
ORD-10911,REF-2023-128894,2023-04-04 23:00:00,2023-04-06,CUST-782,Customer_308,Company_27 LLC,Rep_8,North America,Canada,Canada_City,PRD-1408,Dell Office Supplies Model 11,Office Supplies,Dell,6,745.14,4470.84,894.17,3576.67,286.13,2341.78,3862.8,1234.89,31.97,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Partner,Google Ads,2023-04-04 22:21:00
ORD-10912,REF-2023-124948,2023-12-18 00:00:00,2023-12-22,CUST-515,Customer_368,Company_159 LLC,Rep_12,Asia Pacific,Australia,Australia_City,PRD-4765,Herman Miller Software Model 30,Software,Herman Miller,7,1033.24,7232.68,0.0,7232.68,578.61,3379.66,7811.29,3853.02,49.33,0.0,Bank Transfer,Shipped,WH-Central,USD,1.0,Online,Organic,2023-12-17 23:59:00
ORD-10913,REF-2023-153240,2023-02-12 21:00:00,2023-02-16,CUST-180,Customer_164,Company_29 LLC,Rep_11,Europe,Germany,Germany_City,PRD-1878,IKEA Office Supplies Model 93,Office Supplies,IKEA,8,25.76,206.08,20.61,185.47000000000003,14.84,140.1,239.49000000000004,6.19,2.58,39.18,PayPal,Shipped,WH-Central,USD,1.0,Direct Sales,Referral,2023-02-12 20:19:00
ORD-10914,REF-2023-235408,2023-11-13 10:00:00,2023-11-15,CUST-574,Customer_305,Company_141 LLC,Rep_2,Latin America,Mexico,Mexico_City,PRD-4812,Microsoft Electronics Model 46,Electronics,Microsoft,13,1149.83,14947.79,2989.56,11958.230000000001,956.66,7122.7,12914.890000000001,4835.53,37.44,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Online,Google Ads,2023-11-13 09:59:00
ORD-10915,REF-2023-465124,2023-07-21 09:00:00,2023-08-02,CUST-229,Customer_481,Company_9 LLC,Rep_7,Europe,Germany,Germany_City,PRD-2754,Samsung Electronics Model 6,Electronics,Samsung,89,1346.92,119875.88,0.0,119875.88,9590.07,48094.4,129465.95000000001,71781.48,55.44,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Direct Sales,None,2023-07-21 08:01:00
ORD-10916,REF-2023-819349,2023-02-18 07:00:00,2023-03-02,CUST-680,Customer_175,Company_38 LLC,Rep_2,Asia Pacific,China,China_City,PRD-2480,IKEA Furniture Model 50,Furniture,IKEA,45,1142.35,51405.75,0.0,51405.75,4112.46,39259.65,55518.21,12146.1,21.88,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Partner,None,2023-02-18 06:23:00
ORD-10917,REF-2023-146230,2023-01-07 20:00:00,2023-01-09,CUST-896,Customer_357,Company_62 LLC,Rep_16,Latin America,Mexico,Mexico_City,PRD-3051,Dell Electronics Model 35,Electronics,Dell,70,586.42,41049.4,4104.94,36944.46,2955.56,24260.21,39900.02,12684.25,31.79,0.0,PayPal,Delivered,WH-West,USD,1.0,Retail,None,2023-01-07 19:05:00
ORD-10918,REF-2023-987631,2023-05-28 09:00:00,2023-06-08,CUST-260,Customer_172,Company_84 LLC,Rep_1,Asia Pacific,Japan,Japan_City,PRD-1892,Apple Electronics Model 21,Electronics,Apple,51,741.26,37804.26,3780.43,34023.83,2721.91,26595.49,36745.740000000005,7428.34,20.22,0.0,Bank Transfer,Shipped,WH-East,USD,1.0,Partner,Organic,2023-05-28 08:35:00
ORD-10919,REF-2023-758229,2023-06-10 08:00:00,2023-06-14,CUST-291,Customer_339,Company_147 LLC,Rep_5,Latin America,Brazil,Brazil_City,PRD-1896,Dell Office Supplies Model 29,Office Supplies,Dell,59,810.49,47818.91,0.0,47818.91,3825.51,30261.97,51644.420000000006,17556.94,34.0,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Online,Google Ads,2023-06-10 07:12:00
ORD-10920,REF-2023-365580,2023-01-17 18:00:00,2023-01-19,CUST-348,Customer_8,Company_39 LLC,Rep_4,Latin America,Brazil,Brazil_City,PRD-1362,Samsung Office Supplies Model 50,Office Supplies,Samsung,1,959.44,959.44,143.92,815.5200000000001,65.24,542.66,910.7700000000001,242.85,26.66,30.01,Stripe,Delivered,WH-West,USD,1.0,Online,Email,2023-01-17 17:02:00
ORD-10921,REF-2023-872744,2023-12-14 10:00:00,2023-12-23,CUST-707,Customer_395,Company_109 LLC,Rep_10,Asia Pacific,China,China_City,PRD-1686,IKEA Software Model 51,Software,IKEA,73,1292.45,94348.85,0.0,94348.85,7547.91,44192.7,101896.76000000001,50156.15,49.22,0.0,Credit Card,Delivered,WH-West,USD,1.0,Partner,Organic,2023-12-14 09:08:00
ORD-10922,REF-2023-828658,2023-01-05 22:00:00,2023-01-09,CUST-710,Customer_65,Company_1 LLC,Rep_15,Latin America,Mexico,Mexico_City,PRD-1469,Sony Office Supplies Model 12,Office Supplies,Sony,10,391.19,3911.9,391.19,3520.71,281.66,2957.28,3802.37,563.43,14.82,0.0,Bank Transfer,Shipped,WH-West,USD,1.0,Online,,2023-01-05 21:47:00
ORD-10923,REF-2023-612578,2023-08-09 22:00:00,2023-08-13,CUST-840,Customer_3,Company_176 LLC,Rep_12,North America,USA,USA_City,PRD-3316,IKEA Electronics Model 13,Electronics,IKEA,68,1180.66,80284.88,12042.73,68242.15000000001,5459.37,50510.45,73701.52,17731.7,24.06,0.0,Stripe,Delivered,WH-East,USD,1.0,Partner,Organic,2023-08-09 21:25:00
ORD-10924,REF-2023-641866,2023-07-10 10:00:00,2023-07-20,CUST-145,Customer_363,Company_13 LLC,Rep_11,North America,Canada,Canada_City,PRD-4756,Microsoft Software Model 31,Software,Microsoft,22,1058.93,23296.46,0.0,23296.46,1863.72,12875.67,25160.18,10420.79,41.42,0.0,Stripe,Delivered,WH-Asia,USD,1.0,Retail,Google Ads,2023-07-10 09:24:00
ORD-10925,REF-2023-638877,2023-07-12 19:00:00,2023-07-16,CUST-241,Customer_87,Company_185 LLC,Rep_16,Latin America,Brazil,Brazil_City,PRD-1665,IKEA Office Supplies Model 1,Office Supplies,IKEA,40,1300.69,52027.6,10405.52,41622.08,3329.77,22808.37,44951.85,18813.71,41.85,0.0,Credit Card,Delivered,WH-West,USD,1.0,Direct Sales,None,2023-07-12 18:51:00
ORD-10926,REF-2023-866658,2023-11-17 07:00:00,2023-11-21,CUST-234,Customer_474,Company_192 LLC,Rep_17,Europe,UK,UK_City,PRD-4062,Dell Office Supplies Model 15,Office Supplies,Dell,36,425.33,15311.88,765.59,14546.289999999999,1163.7,10135.45,15709.99,4410.84,28.08,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Retail,Google Ads,2023-11-17 06:16:00
ORD-10927,REF-2023-329656,2023-03-06 23:00:00,2023-03-18,CUST-972,Customer_68,Company_34 LLC,Rep_15,North America,USA,USA_City,PRD-3039,Samsung Electronics Model 46,Electronics,Samsung,7,422.73,2959.11,591.82,2367.29,189.38,2007.32,2556.67,359.97,14.08,0.0,PayPal,Delivered,WH-East,USD,1.0,Retail,Email,2023-03-06 22:14:00
ORD-10928,REF-2023-306612,2023-04-10 01:00:00,2023-04-24,CUST-102,Customer_350,Company_15 LLC,Rep_12,Europe,France,France_City,PRD-3929,Herman Miller Electronics Model 77,Electronics,Herman Miller,43,1330.64,57217.52,5721.75,51495.77,4119.66,28688.08,55615.42999999999,22807.69,41.01,0.0,PayPal,Shipped,WH-Europe,USD,1.0,Partner,Referral,2023-04-10 00:37:00
ORD-10929,REF-2023-815795,2023-07-23 18:00:00,2023-07-26,CUST-932,Customer_352,Company_191 LLC,Rep_3,Europe,UK,UK_City,PRD-2923,Apple Electronics Model 39,Electronics,Apple,84,251.23,21103.32,3165.5,17937.82,1435.03,9198.17,19372.85,8739.65,45.11,0.0,Stripe,Shipped,WH-East,USD,1.0,Retail,None,2023-07-23 17:12:00
ORD-10930,REF-2023-695055,2023-09-29 06:00:00,2023-10-02,CUST-183,Customer_411,Company_52 LLC,Rep_4,North America,Canada,Canada_City,PRD-2719,Logitech Furniture Model 63,Furniture,Logitech,9,933.93,8405.37,840.54,7564.830000000001,605.19,3907.5,8170.02,3657.33,44.77,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Partner,None,2023-09-29 05:03:00
ORD-10931,REF-2023-637022,2023-07-08 13:00:00,2023-07-16,CUST-923,Customer_202,Company_93 LLC,Rep_12,Latin America,Brazil,Brazil_City,PRD-1247,Samsung Software Model 39,Software,Samsung,90,597.06,53735.4,0.0,53735.4,4298.83,23302.09,58034.23,30433.31,52.44,0.0,Bank Transfer,Delivered,WH-Central,USD,1.0,Direct Sales,Google Ads,2023-07-08 12:31:00
ORD-10932,REF-2023-733883,2023-08-09 12:00:00,2023-08-14,CUST-485,Customer_86,Company_117 LLC,Rep_7,Asia Pacific,China,China_City,PRD-1530,Samsung Furniture Model 22,Furniture,Samsung,73,631.08,46068.84,0.0,46068.84,3685.51,23998.2,49754.35,22070.64,44.36,0.0,Stripe,Delivered,WH-East,USD,1.0,Online,Email,2023-08-09 11:50:00
ORD-10933,REF-2023-991447,2023-05-11 06:00:00,2023-05-25,CUST-625,Customer_326,Company_11 LLC,Rep_18,Latin America,Brazil,Brazil_City,PRD-4010,IKEA Office Supplies Model 64,Office Supplies,IKEA,35,1013.52,35473.2,0.0,35473.2,2837.86,23826.32,38311.06,11646.88,30.4,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Retail,Organic,2023-05-11 05:13:00
ORD-10934,REF-2023-855148,2023-06-09 22:00:00,2023-06-12,CUST-388,Customer_485,Company_118 LLC,Rep_6,Latin America,Mexico,Mexico_City,PRD-4641,Samsung Furniture Model 47,Furniture,Samsung,72,514.86,37069.92,0.0,37069.92,2965.59,27985.74,40035.509999999995,9084.18,22.69,0.0,Credit Card,Delivered,WH-West,USD,1.0,Retail,Organic,2023-06-09 21:43:00
ORD-10935,REF-2023-853682,2023-04-14 01:00:00,2023-04-28,CUST-373,Customer_190,Company_120 LLC,Rep_13,Europe,UK,UK_City,PRD-4752,IKEA Electronics Model 89,Electronics,IKEA,86,798.21,68646.06,6864.61,61781.45,4942.52,28226.97,66723.97,33554.48,50.29,0.0,Bank Transfer,Delivered,WH-Europe,USD,1.0,Partner,None,2023-04-14 00:14:00
ORD-10936,REF-2023-384011,2023-05-18 23:00:00,2023-06-01,CUST-502,Customer_198,Company_187 LLC,Rep_20,Asia Pacific,Japan,Japan_City,PRD-4182,Samsung Office Supplies Model 65,Office Supplies,Samsung,56,562.37,31492.72,3149.27,28343.45,2267.48,25082.42,30610.93,3261.03,10.65,0.0,Stripe,Processing,WH-East,USD,1.0,Partner,Organic,2023-05-18 22:02:00
ORD-10937,REF-2023-979515,2023-05-24 04:00:00,2023-05-27,CUST-733,Customer_470,Company_79 LLC,Rep_17,Europe,Germany,Germany_City,PRD-1358,IKEA Office Supplies Model 44,Office Supplies,IKEA,3,807.87,2423.61,0.0,2423.61,193.89,1524.63,2617.5,898.98,34.34,0.0,PayPal,Delivered,WH-Asia,USD,1.0,Retail,Email,2023-05-24 03:09:00
ORD-10938,REF-2023-389599,2023-07-10 18:00:00,2023-07-18,CUST-239,Customer_123,Company_95 LLC,Rep_19,Latin America,Mexico,Mexico_City,PRD-1486,Sony Software Model 35,Software,Sony,15,1281.64,19224.6,0.0,19224.6,1537.97,7794.01,20762.57,11430.59,55.05,0.0,PayPal,Delivered,WH-Central,USD,1.0,Online,Email,2023-07-10 17:18:00
ORD-10939,REF-2023-948920,2023-10-06 18:00:00,2023-10-11,CUST-157,Customer_232,Company_146 LLC,Rep_14,Europe,UK,UK_City,PRD-1901,Dell Software Model 85,Software,Dell,39,1167.36,45527.04,2276.35,43250.69,3460.06,22098.66,46710.75,21152.03,45.28,0.0,Stripe,Delivered,WH-East,USD,1.0,Online,None,2023-10-06 17:18:00
ORD-10940,REF-2023-196865,2023-12-18 23:00:00,2023-12-21,CUST-670,Customer_144,Company_82 LLC,Rep_6,Latin America,Mexico,Mexico_City,PRD-1856,Sony Furniture Model 47,Furniture,Sony,16,128.31,2052.96,410.59,1642.3700000000001,131.39,1272.0,1773.7600000000002,370.37,20.88,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Partner,None,2023-12-18 22:08:00
ORD-10941,REF-2023-955499,2023-08-24 08:00:00,2023-08-30,CUST-792,Customer_13,Company_178 LLC,Rep_17,Latin America,Brazil,Brazil_City,PRD-2683,Microsoft Electronics Model 44,Electronics,Microsoft,25,967.8,24195.0,0.0,24195.0,1935.6,18094.89,26130.6,6100.11,23.34,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Partner,Referral,2023-08-24 07:51:00
ORD-10942,REF-2023-148906,2023-10-23 13:00:00,2023-10-31,CUST-881,Customer_323,Company_180 LLC,Rep_12,Asia Pacific,Australia,Australia_City,PRD-4339,Samsung Furniture Model 20,Furniture,Samsung,60,15.07,904.2,45.21,858.99,68.72,595.22,973.71,217.77,22.36,46.0,Stripe,Shipped,WH-East,USD,1.0,Online,Email,2023-10-23 12:39:00
ORD-10943,REF-2023-168904,2023-11-29 16:00:00,2023-12-11,CUST-416,Customer_96,Company_82 LLC,Rep_15,North America,USA,USA_City,PRD-3713,Sony Electronics Model 25,Electronics,Sony,62,1285.94,79728.28,0.0,79728.28,6378.26,55155.65,86106.54,24572.63,28.54,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Direct Sales,Organic,2023-11-29 15:23:00
ORD-10944,REF-2023-496449,2023-12-21 03:00:00,2024-01-04,CUST-737,Customer_178,Company_90 LLC,Rep_5,Europe,Germany,Germany_City,PRD-3122,Microsoft Electronics Model 100,Electronics,Microsoft,22,1363.57,29998.54,0.0,29998.54,2399.88,13458.82,32398.420000000002,16539.72,51.05,0.0,Stripe,Delivered,WH-East,USD,1.0,Retail,None,2023-12-21 02:13:00
ORD-10945,REF-2023-346028,2023-11-20 15:00:00,2023-12-04,CUST-251,Customer_87,Company_39 LLC,Rep_15,Europe,Germany,Germany_City,PRD-1929,IKEA Furniture Model 90,Furniture,IKEA,79,534.85,42253.15,8450.63,33802.520000000004,2704.2,28442.89,36506.72,5359.63,14.68,0.0,PayPal,Shipped,WH-Asia,USD,1.0,Retail,Google Ads,2023-11-20 14:41:00
ORD-10946,REF-2023-136446,2023-07-06 15:00:00,2023-07-19,CUST-580,Customer_204,Company_24 LLC,Rep_2,Europe,Germany,Germany_City,PRD-3257,Sony Furniture Model 59,Furniture,Sony,30,640.61,19218.3,0.0,19218.3,1537.46,11586.91,20755.76,7631.39,36.77,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Partner,,2023-07-06 14:11:00
ORD-10947,REF-2023-776128,2023-09-16 05:00:00,2023-09-21,CUST-965,Customer_488,Company_142 LLC,Rep_8,Latin America,Brazil,Brazil_City,PRD-4657,Apple Electronics Model 72,Electronics,Apple,63,195.78,12334.14,1233.41,11100.73,888.06,5425.92,11988.789999999999,5674.81,47.33,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Partner,Email,2023-09-16 04:25:00
ORD-10948,REF-2023-260187,2023-05-13 12:00:00,2023-05-22,CUST-245,Customer_488,Company_42 LLC,Rep_17,Europe,Germany,Germany_City,PRD-1069,Logitech Software Model 82,Software,Logitech,17,226.27,3846.59,0.0,3846.59,307.73,3049.81,4154.32,796.78,19.18,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Direct Sales,Organic,2023-05-13 11:37:00
ORD-10949,REF-2023-291931,2023-10-14 21:00:00,2023-10-27,CUST-940,Customer_455,Company_159 LLC,Rep_11,Europe,France,France_City,PRD-1864,Sony Furniture Model 48,Furniture,Sony,94,1437.95,135167.3,13516.73,121650.56999999999,9732.05,57157.38,131382.62,64493.19,49.09,0.0,Credit Card,Shipped,WH-West,USD,1.0,Partner,Organic,2023-10-14 20:55:00
ORD-10950,REF-2023-801499,2023-11-28 03:00:00,2023-12-08,CUST-422,Customer_118,Company_144 LLC,Rep_10,North America,Canada,Canada_City,PRD-4162,Microsoft Software Model 16,Software,Microsoft,36,165.77,5967.72,0.0,5967.72,477.42,2402.16,6445.14,3565.56,55.32,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Retail,Referral,2023-11-28 02:48:00
ORD-10951,REF-2023-504872,2023-07-25 21:00:00,2023-07-27,CUST-164,Customer_161,Company_188 LLC,Rep_9,Asia Pacific,China,China_City,PRD-4238,Samsung Software Model 61,Software,Samsung,74,1243.98,92054.52,9205.45,82849.07,6627.93,61008.25,89477.0,21840.82,24.41,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Online,Organic,2023-07-25 20:00:00
ORD-10952,REF-2023-549068,2023-11-17 21:00:00,2023-11-20,CUST-378,Customer_9,Company_146 LLC,Rep_3,Asia Pacific,Japan,Japan_City,PRD-3360,Logitech Software Model 93,Software,Logitech,10,125.46,1254.6,250.92,1003.68,80.29,673.58,1083.97,330.1,30.45,0.0,Stripe,Delivered,WH-West,USD,1.0,Direct Sales,Referral,2023-11-17 20:24:00
ORD-10953,REF-2023-115633,2023-09-12 11:00:00,2023-09-26,CUST-172,Customer_319,Company_167 LLC,Rep_16,Europe,UK,UK_City,PRD-1393,Apple Software Model 18,Software,Apple,18,37.06,667.08,0.0,667.08,53.37,309.07,745.01,333.45,44.76,24.56,Credit Card,Delivered,WH-East,USD,1.0,Retail,,2023-09-12 10:44:00
ORD-10954,REF-2023-272987,2023-08-09 19:00:00,2023-08-17,CUST-536,Customer_252,Company_124 LLC,Rep_8,Latin America,Mexico,Mexico_City,PRD-1327,Apple Software Model 78,Software,Apple,73,1432.79,104593.67,,94134.3,7530.74,50858.44,101665.04000000001,43275.86,42.57,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Online,Referral,2023-08-09 18:38:00
ORD-10955,REF-2023-832203,2023-12-23 18:00:00,2024-01-02,CUST-809,Customer_159,Company_52 LLC,Rep_4,Latin America,Mexico,Mexico_City,PRD-3468,Samsung Office Supplies Model 12,Office Supplies,Samsung,82,1404.59,115176.38,23035.28,92141.1,7371.29,77626.01,99512.39,14515.09,14.59,0.0,Stripe,Delivered,WH-West,USD,1.0,Online,None,2023-12-23 17:16:00
ORD-10956,REF-2023-983073,2023-10-24 20:00:00,2023-10-31,CUST-124,Customer_397,Company_90 LLC,Rep_16,Europe,UK,UK_City,PRD-4307,Sony Electronics Model 49,Electronics,Sony,6,246.22,1477.32,221.6,1255.72,100.46,631.85,1356.18,623.87,46.0,0.0,Bank Transfer,Processing,WH-Asia,USD,1.0,Partner,Email,2023-10-24 19:29:00
ORD-10957,REF-2023-556401,2023-01-04 22:00:00,2023-01-06,CUST-608,Customer_206,Company_77 LLC,Rep_19,North America,USA,USA_City,PRD-2834,Microsoft Software Model 76,Software,Microsoft,51,466.19,23775.69,3566.35,20209.34,1616.75,15838.24,21826.09,4371.1,20.03,0.0,Stripe,Shipped,WH-East,USD,1.0,Partner,Organic,2023-01-04 21:35:00
ORD-10958,REF-2023-331306,2023-06-27 13:00:00,2023-07-10,CUST-581,Customer_102,Company_10 LLC,Rep_19,North America,Canada,Canada_City,PRD-4027,Apple Office Supplies Model 50,Office Supplies,Apple,3,615.99,1847.97,92.4,1755.57,140.45,971.84,1896.02,783.73,41.34,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Retail,Referral,2023-06-27 12:31:00
ORD-10959,REF-2023-588585,2023-02-10 03:00:00,2023-02-22,CUST-836,Customer_5,Company_46 LLC,Rep_12,Asia Pacific,Japan,Japan_City,PRD-2432,Samsung Software Model 15,Software,Samsung,42,316.77,13304.34,2660.87,10643.470000000001,851.48,7295.9,11494.95,3347.57,29.12,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Partner,Organic,2023-02-10 02:32:00
ORD-10960,REF-2023-555736,2023-06-03 07:00:00,2023-06-06,CUST-353,Customer_153,Company_85 LLC,Rep_9,Asia Pacific,China,China_City,PRD-4582,IKEA Office Supplies Model 38,Office Supplies,IKEA,79,596.27,47105.33,2355.27,44750.060000000005,3580.0,26641.79,48330.060000000005,18108.27,37.47,0.0,PayPal,Delivered,WH-Central,USD,1.0,Online,Email,2023-06-03 06:20:00
